date,country,value
2020-01-28,Costa Rica,0
2020-01-28,Cote d'Ivoire,0
2020-01-28,Croatia,0
2020-01-28,Cruise Ship,0
2020-01-28,Cuba,0
2020-01-28,Cyprus,0
2020-01-28,Czechia,0
2020-01-28,Denmark,0
2020-01-28,Djibouti,0
2020-01-28,Dominican Republic,0
2020-01-28,Ecuador,0
2020-01-28,Egypt,0
2020-01-28,Equatorial Guinea,0
2020-01-28,Estonia,0
2020-01-28,Eswatini,0
2020-01-28,Ethiopia,0
2020-01-28,Finland,0
2020-01-28,France,4
2020-01-28,Gabon,0
2020-01-28,"Gambia, The",0
2020-01-28,Georgia,0
2020-01-28,Germany,4
2020-01-28,Ghana,0
2020-01-28,Greece,0
2020-01-28,Greenland,0
2020-01-28,Guatemala,0
2020-01-28,Guinea,0
2020-01-28,Guyana,0
2020-01-28,Holy See,0
2020-01-28,Honduras,0
2020-01-28,Hungary,0
2020-01-28,Iceland,0
2020-01-28,India,0
2020-01-28,Indonesia,0
2020-01-28,Iran,0
2020-01-28,Iraq,0
2020-01-28,Ireland,0
2020-01-28,Israel,0
2020-01-28,Italy,0
2020-01-28,Jamaica,0
2020-01-28,Japan,7
2020-01-28,Jordan,0
2020-01-28,Kazakhstan,0
2020-01-28,Kenya,0
2020-01-28,"Korea, South",4
2020-01-28,Kosovo,0
2020-01-28,Kuwait,0
2020-01-28,Kyrgyzstan,0
2020-01-28,Latvia,0
2020-01-28,Lebanon,0
2020-01-28,Liberia,0
2020-01-28,Liechtenstein,0
2020-01-28,Lithuania,0
2020-01-28,Luxembourg,0
2020-01-28,Malaysia,4
2020-01-28,Maldives,0
2020-01-28,Malta,0
2020-01-28,Martinique,0
2020-01-28,Mauritania,0
2020-01-28,Mauritius,0
2020-01-28,Mexico,0
2020-01-28,Moldova,0
2020-01-28,Monaco,0
2020-01-28,Mongolia,0
2020-01-28,Montenegro,0
2020-01-28,Morocco,0
2020-01-28,Namibia,0
2020-01-28,Nepal,1
2020-01-28,Netherlands,0
2020-01-28,New Zealand,0
2020-01-28,Nigeria,0
2020-01-28,North Macedonia,0
2020-01-28,Norway,0
2020-01-28,Oman,0
2020-01-28,Pakistan,0
2020-01-28,Panama,0
2020-01-28,Paraguay,0
2020-01-28,Peru,0
2020-01-28,Philippines,0
2020-01-28,Poland,0
2020-01-28,Portugal,0
2020-01-28,Qatar,0
2020-01-28,Romania,0
2020-01-28,Russia,0
2020-01-28,Rwanda,0
2020-01-28,Saint Lucia,0
2020-01-28,Saint Vincent and the Grenadines,0
2020-01-28,San Marino,0
2020-01-28,Saudi Arabia,0
2020-01-28,Senegal,0
2020-01-28,Serbia,0
2020-01-28,Seychelles,0
2020-01-28,Singapore,7
2020-01-28,Slovakia,0
2020-01-28,Slovenia,0
2020-01-28,Somalia,0
2020-01-28,South Africa,0
2020-01-28,Spain,0
2020-01-28,Sri Lanka,1
2020-01-28,Sudan,0
2020-01-28,Suriname,0
2020-01-28,Sweden,0
2020-01-28,Switzerland,0
2020-01-28,Taiwan*,8
2020-01-28,Tanzania,0
2020-01-28,Thailand,14
2020-01-28,The Bahamas,0
2020-01-28,Togo,0
2020-01-28,Trinidad and Tobago,0
2020-01-28,Tunisia,0
2020-01-28,Turkey,0
2020-01-28,US,5
2020-01-28,Ukraine,0
2020-01-28,United Arab Emirates,0
2020-01-28,United Kingdom,0
2020-01-28,Uruguay,0
2020-01-28,Uzbekistan,0
2020-01-28,Venezuela,0
2020-01-28,Vietnam,2
2020-01-28,Zambia,0
2020-01-29,Afghanistan,0
2020-01-29,Albania,0
2020-01-29,Algeria,0
2020-01-29,Andorra,0
2020-01-29,Antigua and Barbuda,0
2020-01-29,Argentina,0
2020-01-29,Armenia,0
2020-01-29,Australia,6
2020-01-29,Austria,0
2020-01-29,Azerbaijan,0
2020-01-29,Bahrain,0
2020-01-29,Bangladesh,0
2020-01-29,Barbados,0
2020-01-29,Belarus,0
2020-01-29,Belgium,0
2020-01-29,Benin,0
2020-01-29,Bhutan,0
2020-01-29,Bolivia,0
2020-01-29,Bosnia and Herzegovina,0
2020-01-29,Brazil,0
2020-01-29,Brunei,0
2020-01-29,Bulgaria,0
2020-01-29,Burkina Faso,0
2020-01-29,Cambodia,1
2020-01-29,Cameroon,0
2020-01-29,Canada,2
2020-01-29,Central African Republic,0
2020-01-29,Chile,0
2020-01-29,China,6087
2020-01-29,Colombia,0
2020-01-29,Congo (Brazzaville),0
2020-01-29,Congo (Kinshasa),0
2020-01-29,Costa Rica,0
2020-01-29,Cote d'Ivoire,0
2020-01-29,Croatia,0
2020-01-29,Cruise Ship,0
2020-01-29,Cuba,0
2020-01-29,Cyprus,0
2020-01-29,Czechia,0
2020-01-29,Denmark,0
2020-01-29,Djibouti,0
2020-01-29,Dominican Republic,0
2020-01-29,Ecuador,0
2020-01-29,Egypt,0
2020-01-29,Equatorial Guinea,0
2020-01-29,Estonia,0
2020-01-29,Eswatini,0
2020-01-29,Ethiopia,0
2020-01-29,Finland,1
2020-01-29,France,5
2020-01-29,Gabon,0
2020-01-29,"Gambia, The",0
2020-01-29,Georgia,0
2020-01-29,Germany,4
2020-01-29,Ghana,0
2020-01-29,Greece,0
2020-01-29,Greenland,0
2020-01-29,Guatemala,0
2020-01-29,Guinea,0
2020-01-29,Guyana,0
2020-01-29,Holy See,0
2020-01-29,Honduras,0
2020-01-29,Hungary,0
2020-01-29,Iceland,0
2020-01-29,India,0
2020-01-29,Indonesia,0
2020-01-29,Iran,0
2020-01-29,Iraq,0
2020-01-29,Ireland,0
2020-01-29,Israel,0
2020-01-29,Italy,0
2020-01-29,Jamaica,0
2020-01-29,Japan,7
2020-01-29,Jordan,0
2020-01-29,Kazakhstan,0
2020-01-29,Kenya,0
2020-01-29,"Korea, South",4
2020-01-29,Kosovo,0
2020-01-29,Kuwait,0
2020-01-29,Kyrgyzstan,0
2020-01-29,Latvia,0
2020-01-29,Lebanon,0
2020-01-29,Liberia,0
2020-01-29,Liechtenstein,0
2020-01-29,Lithuania,0
2020-01-29,Luxembourg,0
2020-01-29,Malaysia,7
2020-01-29,Maldives,0
2020-01-29,Malta,0
2020-01-29,Martinique,0
2020-01-29,Mauritania,0
2020-01-29,Mauritius,0
2020-01-29,Mexico,0
2020-01-29,Moldova,0
2020-01-29,Monaco,0
2020-01-29,Mongolia,0
2020-01-29,Montenegro,0
2020-01-29,Morocco,0
2020-01-29,Namibia,0
2020-01-29,Nepal,1
2020-01-29,Netherlands,0
2020-01-29,New Zealand,0
2020-01-29,Nigeria,0
2020-01-29,North Macedonia,0
2020-01-29,Norway,0
2020-01-29,Oman,0
2020-01-29,Pakistan,0
2020-01-29,Panama,0
2020-01-29,Paraguay,0
2020-01-29,Peru,0
2020-01-29,Philippines,0
2020-01-29,Poland,0
2020-01-29,Portugal,0
2020-01-29,Qatar,0
2020-01-29,Romania,0
2020-01-29,Russia,0
2020-01-29,Rwanda,0
2020-01-29,Saint Lucia,0
2020-01-29,Saint Vincent and the Grenadines,0
2020-01-29,San Marino,0
2020-01-29,Saudi Arabia,0
2020-01-29,Senegal,0
2020-01-29,Serbia,0
2020-01-29,Seychelles,0
2020-01-29,Singapore,7
2020-01-29,Slovakia,0
2020-01-29,Slovenia,0
2020-01-29,Somalia,0
2020-01-29,South Africa,0
2020-01-29,Spain,0
2020-01-29,Sri Lanka,1
2020-01-29,Sudan,0
2020-01-29,Suriname,0
2020-01-29,Sweden,0
2020-01-29,Switzerland,0
2020-01-29,Taiwan*,8
2020-01-29,Tanzania,0
2020-01-29,Thailand,14
2020-01-29,The Bahamas,0
2020-01-29,Togo,0
2020-01-29,Trinidad and Tobago,0
2020-01-29,Tunisia,0
2020-01-29,Turkey,0
2020-01-29,US,5
2020-01-29,Ukraine,0
2020-01-29,United Arab Emirates,4
2020-01-29,United Kingdom,0
2020-01-29,Uruguay,0
2020-01-29,Uzbekistan,0
2020-01-29,Venezuela,0
2020-01-29,Vietnam,2
2020-01-29,Zambia,0
2020-01-30,Afghanistan,0
2020-01-30,Albania,0
2020-01-30,Algeria,0
2020-01-30,Andorra,0
2020-01-30,Antigua and Barbuda,0
2020-01-30,Argentina,0
2020-01-30,Armenia,0
2020-01-30,Australia,9
2020-01-30,Austria,0
2020-01-30,Azerbaijan,0
2020-01-30,Bahrain,0
2020-01-30,Bangladesh,0
2020-01-30,Barbados,0
2020-01-30,Belarus,0
2020-01-30,Belgium,0
2020-01-30,Benin,0
2020-01-30,Bhutan,0
2020-01-30,Bolivia,0
2020-01-30,Bosnia and Herzegovina,0
2020-01-30,Brazil,0
2020-01-30,Brunei,0
2020-01-30,Bulgaria,0
2020-01-30,Burkina Faso,0
2020-01-30,Cambodia,1
2020-01-30,Cameroon,0
2020-01-30,Canada,2
2020-01-30,Central African Republic,0
2020-01-30,Chile,0
2020-01-30,China,8141
2020-01-30,Colombia,0
2020-01-30,Congo (Brazzaville),0
2020-01-30,Congo (Kinshasa),0
2020-01-30,Costa Rica,0
2020-01-30,Cote d'Ivoire,0
2020-01-30,Croatia,0
2020-01-30,Cruise Ship,0
2020-01-30,Cuba,0
2020-01-30,Cyprus,0
2020-01-30,Czechia,0
2020-01-30,Denmark,0
2020-01-30,Djibouti,0
2020-01-30,Dominican Republic,0
2020-01-30,Ecuador,0
2020-01-30,Egypt,0
2020-01-30,Equatorial Guinea,0
2020-01-30,Estonia,0
2020-01-30,Eswatini,0
2020-01-30,Ethiopia,0
2020-01-30,Finland,1
2020-01-30,France,5
2020-01-30,Gabon,0
2020-01-30,"Gambia, The",0
2020-01-30,Georgia,0
2020-01-30,Germany,4
2020-01-30,Ghana,0
2020-01-30,Greece,0
2020-01-30,Greenland,0
2020-01-30,Guatemala,0
2020-01-30,Guinea,0
2020-01-30,Guyana,0
2020-01-30,Holy See,0
2020-01-30,Honduras,0
2020-01-30,Hungary,0
2020-01-30,Iceland,0
2020-01-30,India,1
2020-01-30,Indonesia,0
2020-01-30,Iran,0
2020-01-30,Iraq,0
2020-01-30,Ireland,0
2020-01-30,Israel,0
2020-01-30,Italy,0
2020-01-30,Jamaica,0
2020-01-30,Japan,11
2020-01-30,Jordan,0
2020-01-30,Kazakhstan,0
2020-01-30,Kenya,0
2020-01-30,"Korea, South",4
2020-01-30,Kosovo,0
2020-01-30,Kuwait,0
2020-01-30,Kyrgyzstan,0
2020-01-30,Latvia,0
2020-01-30,Lebanon,0
2020-01-30,Liberia,0
2020-01-30,Liechtenstein,0
2020-01-30,Lithuania,0
2020-01-30,Luxembourg,0
2020-01-30,Malaysia,8
2020-01-30,Maldives,0
2020-01-30,Malta,0
2020-01-30,Martinique,0
2020-01-30,Mauritania,0
2020-01-30,Mauritius,0
2020-01-30,Mexico,0
2020-01-30,Moldova,0
2020-01-30,Monaco,0
2020-01-30,Mongolia,0
2020-01-30,Montenegro,0
2020-01-30,Morocco,0
2020-01-30,Namibia,0
2020-01-30,Nepal,1
2020-01-30,Netherlands,0
2020-01-30,New Zealand,0
2020-01-30,Nigeria,0
2020-01-30,North Macedonia,0
2020-01-30,Norway,0
2020-01-30,Oman,0
2020-01-30,Pakistan,0
2020-01-30,Panama,0
2020-01-30,Paraguay,0
2020-01-30,Peru,0
2020-01-30,Philippines,1
2020-01-30,Poland,0
2020-01-30,Portugal,0
2020-01-30,Qatar,0
2020-01-30,Romania,0
2020-01-30,Russia,0
2020-01-30,Rwanda,0
2020-01-30,Saint Lucia,0
2020-01-30,Saint Vincent and the Grenadines,0
2020-01-30,San Marino,0
2020-01-30,Saudi Arabia,0
2020-01-30,Senegal,0
2020-01-30,Serbia,0
2020-01-30,Seychelles,0
2020-01-30,Singapore,10
2020-01-30,Slovakia,0
2020-01-30,Slovenia,0
2020-01-30,Somalia,0
2020-01-30,South Africa,0
2020-01-30,Spain,0
2020-01-30,Sri Lanka,1
2020-01-30,Sudan,0
2020-01-30,Suriname,0
2020-01-30,Sweden,0
2020-01-30,Switzerland,0
2020-01-30,Taiwan*,9
2020-01-30,Tanzania,0
2020-01-30,Thailand,14
2020-01-30,The Bahamas,0
2020-01-30,Togo,0
2020-01-30,Trinidad and Tobago,0
2020-01-30,Tunisia,0
2020-01-30,Turkey,0
2020-01-30,US,5
2020-01-30,Ukraine,0
2020-01-30,United Arab Emirates,4
2020-01-30,United Kingdom,0
2020-01-30,Uruguay,0
2020-01-30,Uzbekistan,0
2020-01-30,Venezuela,0
2020-01-30,Vietnam,2
2020-01-30,Zambia,0
2020-01-31,Afghanistan,0
2020-01-31,Albania,0
2020-01-31,Algeria,0
2020-01-31,Andorra,0
2020-01-31,Antigua and Barbuda,0
2020-01-31,Argentina,0
2020-01-31,Armenia,0
2020-01-31,Australia,9
2020-01-31,Austria,0
2020-01-31,Azerbaijan,0
2020-01-31,Bahrain,0
2020-01-31,Bangladesh,0
2020-01-31,Barbados,0
2020-01-31,Belarus,0
2020-01-31,Belgium,0
2020-01-31,Benin,0
2020-01-31,Bhutan,0
2020-01-31,Bolivia,0
2020-01-31,Bosnia and Herzegovina,0
2020-01-31,Brazil,0
2020-01-31,Brunei,0
2020-01-31,Bulgaria,0
2020-01-31,Burkina Faso,0
2020-01-31,Cambodia,1
2020-01-31,Cameroon,0
2020-01-31,Canada,4
2020-01-31,Central African Republic,0
2020-01-31,Chile,0
2020-01-31,China,9802
2020-01-31,Colombia,0
2020-01-31,Congo (Brazzaville),0
2020-01-31,Congo (Kinshasa),0
2020-01-31,Costa Rica,0
2020-01-31,Cote d'Ivoire,0
2020-01-31,Croatia,0
2020-01-31,Cruise Ship,0
2020-01-31,Cuba,0
2020-01-31,Cyprus,0
2020-01-31,Czechia,0
2020-01-31,Denmark,0
2020-01-31,Djibouti,0
2020-01-31,Dominican Republic,0
2020-01-31,Ecuador,0
2020-01-31,Egypt,0
2020-01-31,Equatorial Guinea,0
2020-01-31,Estonia,0
2020-01-31,Eswatini,0
2020-01-31,Ethiopia,0
2020-01-31,Finland,1
2020-01-31,France,5
2020-01-31,Gabon,0
2020-01-31,"Gambia, The",0
2020-01-31,Georgia,0
2020-01-31,Germany,5
2020-01-31,Ghana,0
2020-01-31,Greece,0
2020-01-31,Greenland,0
2020-01-31,Guatemala,0
2020-01-31,Guinea,0
2020-01-31,Guyana,0
2020-01-31,Holy See,0
2020-01-31,Honduras,0
2020-01-31,Hungary,0
2020-01-31,Iceland,0
2020-01-31,India,1
2020-01-31,Indonesia,0
2020-01-31,Iran,0
2020-01-31,Iraq,0
2020-01-31,Ireland,0
2020-01-31,Israel,0
2020-01-31,Italy,2
2020-01-31,Jamaica,0
2020-01-31,Japan,15
2020-01-31,Jordan,0
2020-01-31,Kazakhstan,0
2020-01-31,Kenya,0
2020-01-31,"Korea, South",11
2020-01-31,Kosovo,0
2020-01-31,Kuwait,0
2020-01-31,Kyrgyzstan,0
2020-01-31,Latvia,0
2020-01-31,Lebanon,0
2020-01-31,Liberia,0
2020-01-31,Liechtenstein,0
2020-01-31,Lithuania,0
2020-01-31,Luxembourg,0
2020-01-31,Malaysia,8
2020-01-31,Maldives,0
2020-01-31,Malta,0
2020-01-31,Martinique,0
2020-01-31,Mauritania,0
2020-01-31,Mauritius,0
2020-01-31,Mexico,0
2020-01-31,Moldova,0
2020-01-31,Monaco,0
2020-01-31,Mongolia,0
2020-01-31,Montenegro,0
2020-01-31,Morocco,0
2020-01-31,Namibia,0
2020-01-31,Nepal,1
2020-01-31,Netherlands,0
2020-01-31,New Zealand,0
2020-01-31,Nigeria,0
2020-01-31,North Macedonia,0
2020-01-31,Norway,0
2020-01-31,Oman,0
2020-01-31,Pakistan,0
2020-01-31,Panama,0
2020-01-31,Paraguay,0
2020-01-31,Peru,0
2020-01-31,Philippines,1
2020-01-31,Poland,0
2020-01-31,Portugal,0
2020-01-31,Qatar,0
2020-01-31,Romania,0
2020-01-31,Russia,2
2020-01-31,Rwanda,0
2020-01-31,Saint Lucia,0
2020-01-31,Saint Vincent and the Grenadines,0
2020-01-31,San Marino,0
2020-01-31,Saudi Arabia,0
2020-01-31,Senegal,0
2020-01-31,Serbia,0
2020-01-31,Seychelles,0
2020-01-31,Singapore,13
2020-01-31,Slovakia,0
2020-01-31,Slovenia,0
2020-01-31,Somalia,0
2020-01-31,South Africa,0
2020-01-31,Spain,0
2020-01-31,Sri Lanka,1
2020-01-31,Sudan,0
2020-01-31,Suriname,0
2020-01-31,Sweden,1
2020-01-31,Switzerland,0
2020-01-31,Taiwan*,10
2020-01-31,Tanzania,0
2020-01-31,Thailand,19
2020-01-31,The Bahamas,0
2020-01-31,Togo,0
2020-01-31,Trinidad and Tobago,0
2020-01-31,Tunisia,0
2020-01-31,Turkey,0
2020-01-31,US,7
2020-01-31,Ukraine,0
2020-01-31,United Arab Emirates,4
2020-01-31,United Kingdom,2
2020-01-31,Uruguay,0
2020-01-31,Uzbekistan,0
2020-01-31,Venezuela,0
2020-01-31,Vietnam,2
2020-01-31,Zambia,0
2020-02-01,Afghanistan,0
2020-02-01,Albania,0
2020-02-01,Algeria,0
2020-02-01,Andorra,0
2020-02-01,Antigua and Barbuda,0
2020-02-01,Argentina,0
2020-02-01,Armenia,0
2020-02-01,Australia,12
2020-02-01,Austria,0
2020-02-01,Azerbaijan,0
2020-02-01,Bahrain,0
2020-02-01,Bangladesh,0
2020-02-01,Barbados,0
2020-02-01,Belarus,0
2020-02-01,Belgium,0
2020-02-01,Benin,0
2020-02-01,Bhutan,0
2020-02-01,Bolivia,0
2020-02-01,Bosnia and Herzegovina,0
2020-02-01,Brazil,0
2020-02-01,Brunei,0
2020-02-01,Bulgaria,0
2020-02-01,Burkina Faso,0
2020-02-01,Cambodia,1
2020-02-01,Cameroon,0
2020-02-01,Canada,4
2020-02-01,Central African Republic,0
2020-02-01,Chile,0
2020-02-01,China,11891
2020-02-01,Colombia,0
2020-02-01,Congo (Brazzaville),0
2020-02-01,Congo (Kinshasa),0
2020-02-01,Costa Rica,0
2020-02-01,Cote d'Ivoire,0
2020-02-01,Croatia,0
2020-02-01,Cruise Ship,0
2020-02-01,Cuba,0
2020-02-01,Cyprus,0
2020-02-01,Czechia,0
2020-02-01,Denmark,0
2020-02-01,Djibouti,0
2020-02-01,Dominican Republic,0
2020-02-01,Ecuador,0
2020-02-01,Egypt,0
2020-02-01,Equatorial Guinea,0
2020-02-01,Estonia,0
2020-02-01,Eswatini,0
2020-02-01,Ethiopia,0
2020-02-01,Finland,1
2020-02-01,France,6
2020-02-01,Gabon,0
2020-02-01,"Gambia, The",0
2020-02-01,Georgia,0
2020-02-01,Germany,8
2020-02-01,Ghana,0
2020-02-01,Greece,0
2020-02-01,Greenland,0
2020-02-01,Guatemala,0
2020-02-01,Guinea,0
2020-02-01,Guyana,0
2020-02-01,Holy See,0
2020-02-01,Honduras,0
2020-02-01,Hungary,0
2020-02-01,Iceland,0
2020-02-01,India,1
2020-02-01,Indonesia,0
2020-02-01,Iran,0
2020-02-01,Iraq,0
2020-02-01,Ireland,0
2020-02-01,Israel,0
2020-02-01,Italy,2
2020-02-01,Jamaica,0
2020-02-01,Japan,20
2020-02-01,Jordan,0
2020-02-01,Kazakhstan,0
2020-02-01,Kenya,0
2020-02-01,"Korea, South",12
2020-02-01,Kosovo,0
2020-02-01,Kuwait,0
2020-02-01,Kyrgyzstan,0
2020-02-01,Latvia,0
2020-02-01,Lebanon,0
2020-02-01,Liberia,0
2020-02-01,Liechtenstein,0
2020-02-01,Lithuania,0
2020-02-01,Luxembourg,0
2020-02-01,Malaysia,8
2020-02-01,Maldives,0
2020-02-01,Malta,0
2020-02-01,Martinique,0
2020-02-01,Mauritania,0
2020-02-01,Mauritius,0
2020-02-01,Mexico,0
2020-02-01,Moldova,0
2020-02-01,Monaco,0
2020-02-01,Mongolia,0
2020-02-01,Montenegro,0
2020-02-01,Morocco,0
2020-02-01,Namibia,0
2020-02-01,Nepal,1
2020-02-01,Netherlands,0
2020-02-01,New Zealand,0
2020-02-01,Nigeria,0
2020-02-01,North Macedonia,0
2020-02-01,Norway,0
2020-02-01,Oman,0
2020-02-01,Pakistan,0
2020-02-01,Panama,0
2020-02-01,Paraguay,0
2020-02-01,Peru,0
2020-02-01,Philippines,1
2020-02-01,Poland,0
2020-02-01,Portugal,0
2020-02-01,Qatar,0
2020-02-01,Romania,0
2020-02-01,Russia,2
2020-02-01,Rwanda,0
2020-02-01,Saint Lucia,0
2020-02-01,Saint Vincent and the Grenadines,0
2020-02-01,San Marino,0
2020-02-01,Saudi Arabia,0
2020-02-01,Senegal,0
2020-02-01,Serbia,0
2020-02-01,Seychelles,0
2020-02-01,Singapore,16
2020-02-01,Slovakia,0
2020-02-01,Slovenia,0
2020-02-01,Somalia,0
2020-02-01,South Africa,0
2020-02-01,Spain,1
2020-02-01,Sri Lanka,1
2020-02-01,Sudan,0
2020-02-01,Suriname,0
2020-02-01,Sweden,1
2020-02-01,Switzerland,0
2020-02-01,Taiwan*,10
2020-02-01,Tanzania,0
2020-02-01,Thailand,19
2020-02-01,The Bahamas,0
2020-02-01,Togo,0
2020-02-01,Trinidad and Tobago,0
2020-02-01,Tunisia,0
2020-02-01,Turkey,0
2020-02-01,US,8
2020-02-01,Ukraine,0
2020-02-01,United Arab Emirates,4
2020-02-01,United Kingdom,2
2020-02-01,Uruguay,0
2020-02-01,Uzbekistan,0
2020-02-01,Venezuela,0
2020-02-01,Vietnam,6
2020-02-01,Zambia,0
2020-02-02,Afghanistan,0
2020-02-02,Albania,0
2020-02-02,Algeria,0
2020-02-02,Andorra,0
2020-02-02,Antigua and Barbuda,0
2020-02-02,Argentina,0
2020-02-02,Armenia,0
2020-02-02,Australia,12
2020-02-02,Austria,0
2020-02-02,Azerbaijan,0
2020-02-02,Bahrain,0
2020-02-02,Bangladesh,0
2020-02-02,Barbados,0
2020-02-02,Belarus,0
2020-02-02,Belgium,0
2020-02-02,Benin,0
2020-02-02,Bhutan,0
2020-02-02,Bolivia,0
2020-02-02,Bosnia and Herzegovina,0
2020-02-02,Brazil,0
2020-02-02,Brunei,0
2020-02-02,Bulgaria,0
2020-02-02,Burkina Faso,0
2020-02-02,Cambodia,1
2020-02-02,Cameroon,0
2020-02-02,Canada,4
2020-02-02,Central African Republic,0
2020-02-02,Chile,0
2020-02-02,China,16630
2020-02-02,Colombia,0
2020-02-02,Congo (Brazzaville),0
2020-02-02,Congo (Kinshasa),0
2020-02-02,Costa Rica,0
2020-02-02,Cote d'Ivoire,0
2020-02-02,Croatia,0
2020-02-02,Cruise Ship,0
2020-02-02,Cuba,0
2020-02-02,Cyprus,0
2020-02-02,Czechia,0
2020-02-02,Denmark,0
2020-02-02,Djibouti,0
2020-02-02,Dominican Republic,0
2020-02-02,Ecuador,0
2020-02-02,Egypt,0
2020-02-02,Equatorial Guinea,0
2020-02-02,Estonia,0
2020-02-02,Eswatini,0
2020-02-02,Ethiopia,0
2020-02-02,Finland,1
2020-02-02,France,6
2020-02-02,Gabon,0
2020-02-02,"Gambia, The",0
2020-02-02,Georgia,0
2020-02-02,Germany,10
2020-02-02,Ghana,0
2020-02-02,Greece,0
2020-02-02,Greenland,0
2020-02-02,Guatemala,0
2020-02-02,Guinea,0
2020-02-02,Guyana,0
2020-02-02,Holy See,0
2020-02-02,Honduras,0
2020-02-02,Hungary,0
2020-02-02,Iceland,0
2020-02-02,India,2
2020-02-02,Indonesia,0
2020-02-02,Iran,0
2020-02-02,Iraq,0
2020-02-02,Ireland,0
2020-02-02,Israel,0
2020-02-02,Italy,2
2020-02-02,Jamaica,0
2020-02-02,Japan,20
2020-02-02,Jordan,0
2020-02-02,Kazakhstan,0
2020-02-02,Kenya,0
2020-02-02,"Korea, South",15
2020-02-02,Kosovo,0
2020-02-02,Kuwait,0
2020-02-02,Kyrgyzstan,0
2020-02-02,Latvia,0
2020-02-02,Lebanon,0
2020-02-02,Liberia,0
2020-02-02,Liechtenstein,0
2020-02-02,Lithuania,0
2020-02-02,Luxembourg,0
2020-02-02,Malaysia,8
2020-02-02,Maldives,0
2020-02-02,Malta,0
2020-02-02,Martinique,0
2020-02-02,Mauritania,0
2020-02-02,Mauritius,0
2020-02-02,Mexico,0
2020-02-02,Moldova,0
2020-02-02,Monaco,0
2020-02-02,Mongolia,0
2020-02-02,Montenegro,0
2020-02-02,Morocco,0
2020-02-02,Namibia,0
2020-02-02,Nepal,1
2020-02-02,Netherlands,0
2020-02-02,New Zealand,0
2020-02-02,Nigeria,0
2020-02-02,North Macedonia,0
2020-02-02,Norway,0
2020-02-02,Oman,0
2020-02-02,Pakistan,0
2020-02-02,Panama,0
2020-02-02,Paraguay,0
2020-02-02,Peru,0
2020-02-02,Philippines,2
2020-02-02,Poland,0
2020-02-02,Portugal,0
2020-02-02,Qatar,0
2020-02-02,Romania,0
2020-02-02,Russia,2
2020-02-02,Rwanda,0
2020-02-02,Saint Lucia,0
2020-02-02,Saint Vincent and the Grenadines,0
2020-02-02,San Marino,0
2020-02-02,Saudi Arabia,0
2020-02-02,Senegal,0
2020-02-02,Serbia,0
2020-02-02,Seychelles,0
2020-02-02,Singapore,18
2020-02-02,Slovakia,0
2020-02-02,Slovenia,0
2020-02-02,Somalia,0
2020-02-02,South Africa,0
2020-02-02,Spain,1
2020-02-02,Sri Lanka,1
2020-02-02,Sudan,0
2020-02-02,Suriname,0
2020-02-02,Sweden,1
2020-02-02,Switzerland,0
2020-02-02,Taiwan*,10
2020-02-02,Tanzania,0
2020-02-02,Thailand,19
2020-02-02,The Bahamas,0
2020-02-02,Togo,0
2020-02-02,Trinidad and Tobago,0
2020-02-02,Tunisia,0
2020-02-02,Turkey,0
2020-02-02,US,8
2020-02-02,Ukraine,0
2020-02-02,United Arab Emirates,5
2020-02-02,United Kingdom,2
2020-02-02,Uruguay,0
2020-02-02,Uzbekistan,0
2020-02-02,Venezuela,0
2020-02-02,Vietnam,6
2020-02-02,Zambia,0
2020-02-03,Afghanistan,0
2020-02-03,Albania,0
2020-02-03,Algeria,0
2020-02-03,Andorra,0
2020-02-03,Antigua and Barbuda,0
2020-02-03,Argentina,0
2020-02-03,Armenia,0
2020-02-03,Australia,12
2020-02-03,Austria,0
2020-02-03,Azerbaijan,0
2020-02-03,Bahrain,0
2020-02-03,Bangladesh,0
2020-02-03,Barbados,0
2020-02-03,Belarus,0
2020-02-03,Belgium,0
2020-02-03,Benin,0
2020-02-03,Bhutan,0
2020-02-03,Bolivia,0
2020-02-03,Bosnia and Herzegovina,0
2020-02-03,Brazil,0
2020-02-03,Brunei,0
2020-02-03,Bulgaria,0
2020-02-03,Burkina Faso,0
2020-02-03,Cambodia,1
2020-02-03,Cameroon,0
2020-02-03,Canada,4
2020-02-03,Central African Republic,0
2020-02-03,Chile,0
2020-02-03,China,19716
2020-02-03,Colombia,0
2020-02-03,Congo (Brazzaville),0
2020-02-03,Congo (Kinshasa),0
2020-02-03,Costa Rica,0
2020-02-03,Cote d'Ivoire,0
2020-02-03,Croatia,0
2020-02-03,Cruise Ship,0
2020-02-03,Cuba,0
2020-02-03,Cyprus,0
2020-02-03,Czechia,0
2020-02-03,Denmark,0
2020-02-03,Djibouti,0
2020-02-03,Dominican Republic,0
2020-02-03,Ecuador,0
2020-02-03,Egypt,0
2020-02-03,Equatorial Guinea,0
2020-02-03,Estonia,0
2020-02-03,Eswatini,0
2020-02-03,Ethiopia,0
2020-02-03,Finland,1
2020-02-03,France,6
2020-02-03,Gabon,0
2020-02-03,"Gambia, The",0
2020-02-03,Georgia,0
2020-02-03,Germany,12
2020-02-03,Ghana,0
2020-02-03,Greece,0
2020-02-03,Greenland,0
2020-02-03,Guatemala,0
2020-02-03,Guinea,0
2020-02-03,Guyana,0
2020-02-03,Holy See,0
2020-02-03,Honduras,0
2020-02-03,Hungary,0
2020-02-03,Iceland,0
2020-02-03,India,3
